0.165	0.172213	0.342479	0.56221	0.360708	-14.4548	135.445
0.166	0.172768	0.342907	0.549662	0.491914	-10.5759	127.156
0.167	0.173312	0.343463	0.543116	0.615424	-2.45268	120.036
0.168	0.173854	0.344138	0.546133	0.733435	8.54823	116.144
0.169	0.174405	0.34493	0.559869	0.849279	18.983	115.687
0.17	0.174974	0.345837	0.583527	0.965111	28.3877	116.11
0.171	0.175572	0.34686	0.616526	1.08003	37.6638	113.86
0.172	0.176207	0.347997	0.657398	1.19069	44.1309	107.567
0.173	0.176886	0.349241	0.70227	1.29481	45.6599	100.773
0.174	0.177611	0.350586	0.747274	1.39321	44.3918	96.1151
0.175	0.178381	0.352027	0.79076	1.48793	42.6216	93.4207
0.176	0.179193	0.353562	0.832726	1.58049	41.3499	91.7931
0.177	0.180046	0.355188	0.873765	1.67158	40.7638	90.4527
0.178	0.18094	0.356905	0.914436	1.76122	40.6134	88.9072
0.179	0.181875	0.358711	0.954974	1.84915	40.4933	87.0152
0.18	0.18285	0.360603	0.995256	1.93508	40.1	84.9101
0.181	0.183866	0.362581	1.03496	2.01892	39.3361	82.8132
0.182	0.18492	0.364641	1.07374	2.10075	38.2525	80.8918
0.183	0.186013	0.366782	1.11133	2.18078	36.951	79.2239
0.184	0.187143	0.369003	1.14756	2.25928	35.5244	77.822
0.185	0.188308	0.371301	1.18233	2.33651	34.0377	76.6648
0.186	0.189508	0.373676	1.21561	2.41268	32.5292	75.7187
0.187	0.190739	0.376126	1.24737	2.488	31.0181	74.9487
0.188	0.192002	0.378652	1.27763	2.56262	29.5111	74.3219
0.189	0.193295	0.381252	1.30638	2.63668	28.0081	73.8089
0.19	0.194615	0.383925	1.33364	2.71026	26.5058	73.383
0.191	0.195962	0.386672	1.35938	2.78345	25.0003	73.0202
0.192	0.197334	0.389492	1.38363	2.8563	23.489	72.6986
0.193	0.198729	0.392385	1.40635	2.92885	21.9726	72.3988
0.194	0.200147	0.39535	1.42757	3.00109	20.4552	72.1047
0.195	0.201584	0.398387	1.44727	3.07304	18.9454	71.8048
0.196	0.203041	0.401496	1.46547	3.14469	17.4554	71.4938
0.197	0.204515	0.404676	1.48219	3.21602	16	71.1754
0.198	0.206005	0.407928	1.49749	3.28704	14.5939	70.865
0.199	0.20751	0.41125	1.51141	3.35777	13.2446	70.5922
0.2	0.209028	0.414643	1.52401	3.42826	11.9444	70.3984
0.201	0.210558	0.418107	1.53532	3.49863	10.6643	70.3342
0.202	0.212099	0.421641	1.54532	3.56903	9.34267	70.4556
0.203	0.213649	0.425245	1.55393	3.63967	7.86094	70.8184
0.204	0.215207	0.42892	1.56086	3.71082	5.98993	71.4539
0.205	0.216771	0.432666	1.56549	3.78269	3.26344	72.2833
0.206	0.218338	0.436485	1.56647	3.85524	-1.30792	72.7951
0.207	0.219904	0.440377	1.56102	3.92706	-9.60212	70.8221
0.208	0.22146	0.444339	1.54535	3.9926	-21.7453	60.2502
0.209	0.222994	0.448362	1.52081	4.04403	-27.3559	42.5924
0.21	0.224501	0.452428	1.49438	4.0816	-25.5097	32.5098
0.211	0.225983	0.456525	1.46993	4.11249	-23.4167	29.2531
0.212	0.227441	0.460653	1.44692	4.14184	-22.6154	29.4168
0.213	0.228877	0.464809	1.42429	4.17271	-22.6617	32.2773
0.214	0.23029	0.468998	1.40201	4.20807	-21.9048	38.4141
0.215	0.231681	0.473225	1.3824	4.25078	-17.3318	46.9703
0.216	0.233055	0.4775	1.36948	4.30091	-8.54118	53.2492
0.217	0.23442	0.481827	1.36529	4.35496	0.143324	54.8051
0.218	0.235785	0.486209	1.36857	4.40931	6.40553	53.838
0.219	0.237157	0.490646	1.37712	4.46242	10.6723	52.3447
0.22	0.23854	0.495134	1.38933	4.51416	13.7129	51.0691
0.221	0.239936	0.499674	1.4042	4.5648	16.0027	50.1572
0.222	0.241348	0.504264	1.42111	4.61468	17.7957	49.5489
0.223	0.242778	0.508903	1.43964	4.66405	19.2416	49.127
0.224	0.244227	0.513592	1.4595	4.71304	20.4488	48.7754
0.225	0.245697	0.51833	1.48049	4.76166	21.5066	48.4004
0.226	0.247188	0.523115	1.5025	4.80987	22.4882	47.935
0.227	0.248702	0.527949	1.52549	4.85754	23.4476	47.3342
0.228	0.250239	0.532831	1.54944	4.90454	24.4166	46.5674
0.229	0.251801	0.537758	1.57436	4.95067	25.4032	45.6107
0.23	0.253388	0.542732	1.60028	4.99575	26.3904	44.4422
0.231	0.255001	0.54775	1.62716	5.03954	27.3351	43.0407
0.232	0.256642	0.552811	1.65493	5.08181	28.1674	41.3884
0.233	0.258311	0.557914	1.68343	5.12231	28.7906	39.479
0.234	0.260009	0.563056	1.71238	5.16077	29.0853	37.3315
0.235	0.261736	0.568235	1.74141	5.19701	28.9225	35.0083
0.236	0.263492	0.57345	1.76999	5.2309	28.1907	32.6302
0.237	0.265276	0.578697	1.79752	5.26248	26.8339	30.3761
0.238	0.267087	0.583975	1.82341	5.29198	24.8886	28.455
0.239	0.268923	0.589281	1.84712	5.31982	22.4933	27.0523
0.24	0.270781	0.594615	1.86832	5.34658	19.8576	26.2766
0.241	0.27266	0.599975	1.88688	5.37289	17.2038	26.1364
0.242	0.274555	0.605361	1.90286	5.39934	14.7128	26.5567
0.243	0.276465	0.610773	1.9165	5.42644	12.5002	27.4177
0.244	0.278388	0.616214	1.92809	5.45457	10.6199	28.591
0.245	0.280322	0.621683	1.93797	5.48398	9.08147	29.9623
0.246	0.282264	0.627182	1.94648	5.51483	7.86963	31.4397
0.247	0.284215	0.632712	1.95393	5.54718	6.9585	32.9534
0.248	0.286172	0.638276	1.9606	5.58105	6.32121	34.4523
0.249	0.288136	0.643875	1.96677	5.61641	5.93557	35.8991
0.25	0.290106	0.649509	1.97267	5.65319	5.78731	37.2651
0.251	0.292081	0.655181	1.97854	5.6913	5.87174	38.5257
0.252	0.294063	0.660892	1.98461	5.73063	6.1944	39.6548
0.253	0.29605	0.666643	1.99113	5.77102	6.77101	40.6206
0.254	0.298045	0.672434	1.99838	5.81231	7.62632	41.3793
0.255	0.300047	0.678268	2.00663	5.85424	8.791	41.8699
0.256	0.302058	0.684143	2.01621	5.89652	10.2956	42.0074
0.257	0.30408	0.690061	2.02748	5.93875	12.1602	41.677
0.258	0.306113	0.696021	2.04079	5.98037	14.3775	40.7317
0.259	0.308161	0.702022	2.05645	6.02071	16.8899	38.9981
0.26	0.310226	0.708063	2.07469	6.0589	19.5621	36.2968
0.261	0.312311	0.714141	2.09555	6.09389	22.1624	32.4837
0.262	0.314417	0.720252	2.11879	6.12457	24.3697	27.5057
0.263	0.316548	0.726391	2.14381	6.14982	25.8242	21.4466
0.264	0.318705	0.732552	2.1697	6.1687	26.2155	14.5256
0.265	0.320887	0.738729	2.19527	6.18048	25.3716	7.0285
0.266	0.323095	0.744914	2.21924	6.18471	23.3069	-0.801423
0.267	0.325325	0.7511	2.24045	6.18107	20.2276	-8.85846
