0	0.153652	-0.265625	1.74363	2.78471	-8.05605	56.3337
0.001	0.155391	-0.262813	1.7365	2.83981	-6.84035	55.2689
0.002	0.157125	-0.259946	1.73031	2.89413	-5.95908	54.4558
0.003	0.158852	-0.257025	1.7249	2.94776	-5.22755	53.7515
0.004	0.160575	-0.254051	1.72015	3.00075	-4.59955	53.1079
0.005	0.162293	-0.251024	1.71599	3.05313	-4.05288	52.5078
0.006	0.164007	-0.247945	1.71232	3.10493	-3.57266	51.9434
0.007	0.165717	-0.244815	1.7091	3.1562	-3.14794	51.4104
0.008	0.167425	-0.241633	1.70626	3.20695	-2.77036	50.9056
0.009	0.16913	-0.238401	1.70378	3.25721	-2.4334	50.4267
0.01	0.170833	-0.235119	1.7016	3.30701	-2.13185	49.9718
0.011	0.172533	-0.231788	1.69971	3.35637	-1.86151	49.5394
0.012	0.174232	-0.228407	1.69806	3.4053	-1.61891	49.1281
0.013	0.17593	-0.224978	1.69663	3.45384	-1.40115	48.7368
0.014	0.177626	-0.2215	1.6954	3.502	-1.20577	48.3645
0.015	0.17932	-0.217974	1.69434	3.5498	-1.03072	48.0103
0.016	0.181014	-0.2144	1.69345	3.59725	-0.874218	47.6734
0.017	0.182707	-0.21078	1.6927	3.64438	-0.734679	47.3534
0.018	0.1844	-0.207112	1.69207	3.6912	-0.610697	47.0496
0.019	0.186092	-0.203398	1.69155	3.73772	-0.501033	46.7615
0.02	0.187783	-0.199637	1.69113	3.78397	-0.404581	46.4887
0.021	0.189474	-0.19583	1.69079	3.82995	-0.320341	46.2307
0.022	0.191165	-0.191978	1.69053	3.87569	-0.247409	45.9872
0.023	0.192855	-0.188079	1.69033	3.92119	-0.184966	45.7578
0.024	0.194545	-0.184136	1.69018	3.96647	-0.132277	45.5423
0.025	0.196235	-0.180147	1.69007	4.01154	-0.0886702	45.3403
0.026	0.197925	-0.176113	1.69	4.05642	-0.0535417	45.1516
0.027	0.199615	-0.172034	1.68996	4.10112	-0.0263422	44.976
0.028	0.201305	-0.167911	1.68993	4.14565	-0.00657501	44.8133
0.029	0.202995	-0.163743	1.68992	4.19002	0.00621165	44.6633
0.03	0.204685	-0.159531	1.68991	4.23426	0.0124328	44.5258
0.031	0.206375	-0.155275	1.6899	4.27836	0.0124748	44.4008
0.032	0.208065	-0.150975	1.68989	4.32235	0.00669819	44.2881
0.033	0.209755	-0.146631	1.68986	4.36623	-0.00456095	44.1877
0.034	0.211445	-0.142243	1.68982	4.41001	-0.0209903	44.0994
0.035	0.213134	-0.137811	1.68975	4.45372	-0.0422993	44.0233
0.036	0.214824	-0.133336	1.68966	4.49736	-0.0682172	43.9594
0.037	0.216514	-0.128817	1.68953	4.54094	-0.0984896	43.9076
0.038	0.218203	-0.124254	1.68937	4.58447	-0.132875	43.8681
0.039	0.219892	-0.119648	1.68918	4.62797	-0.171145	43.8408
0.04	0.221581	-0.114999	1.68893	4.67145	-0.213081	43.8259
0.041	0.22327	-0.110306	1.68864	4.71493	-0.258487	43.8234
0.042	0.224959	-0.105569	1.6883	4.7584	-0.307174	43.8335
0.043	0.226647	-0.100789	1.68791	4.8019	-0.358969	43.8562
0.044	0.228334	-0.0959656	1.68746	4.84542	-0.413695	43.8918
0.045	0.230022	-0.0910986	1.68696	4.88898	-0.471175	43.9403
0.046	0.231708	-0.086188	1.68639	4.9326	-0.531209	44.002
0.047	0.233394	-0.0812338	1.68576	4.97629	-0.593582	44.077
0.048	0.23508	-0.0762358	1.68506	5.02005	-0.658066	44.1656
0.049	0.236764	-0.071194	1.68429	5.06392	-0.724441	44.2681
0.05	0.238448	-0.0661083	1.68345	5.10789	-0.792517	44.3846
0.051	0.240131	-0.0609786	1.68254	5.15198	-0.862124	44.5155
0.052	0.241813	-0.0558047	1.68156	5.19621	-0.933074	44.6611
0.053	0.243494	-0.0505865	1.68051	5.24059	-1.00517	44.8218
0.054	0.245174	-0.0453239	1.67937	5.28514	-1.0782	44.9979
0.055	0.246853	-0.0400166	1.67817	5.32987	-1.15196	45.1899
0.056	0.24853	-0.0346645	1.67688	5.3748	-1.22623	45.3982
0.057	0.250206	-0.0292674	1.67552	5.41995	-1.30074	45.6234
0.058	0.251881	-0.023825	1.67408	5.46532	-1.3752	45.866
0.059	0.253555	-0.0183371	1.67257	5.51095	-1.44931	46.1267
0.06	0.255226	-0.0128035	1.67097	5.55684	-1.52278	46.4062
0.061	0.256896	-0.00722381	1.6693	5.60302	-1.59535	46.705
0.062	0.258565	-0.00159782	1.66756	5.64951	-1.66673	47.024
0.063	0.260231	0.00407482	1.66574	5.69632	-1.73665	47.3641
0.064	0.261896	0.00979443	1.66385	5.74348	-1.80483	47.726
0.065	0.263559	0.0155614	1.66189	5.791	-1.8709	48.1106
0.066	0.26522	0.021376	1.65987	5.83892	-1.9346	48.5188
0.067	0.266879	0.0272388	1.65777	5.88726	-1.99564	48.9511
0.068	0.268535	0.0331502	1.65562	5.93603	-2.05361	49.4084
0.069	0.27019	0.0391105	1.6534	5.98527	-2.10806	49.8922
0.07	0.271842	0.0451203	1.65113	6.03501	-2.15841	50.4041
0.071	0.273492	0.0511801	1.6488	6.08526	-2.20411	50.9462
0.072	0.275139	0.0572904	1.64643	6.13606	-2.24458	51.5199
0.073	0.276784	0.0634518	1.64402	6.18744	-2.27916	52.1269
0.074	0.278427	0.0696648	1.64157	6.23945	-2.30713	52.7688
0.075	0.280067	0.0759302	1.63909	6.2921	-2.32766	53.4474
0.076	0.281705	0.0822485	1.63659	6.34544	-2.3398	54.1647
0.077	0.28334	0.0886206	1.63407	6.3995	-2.34245	54.9226
0.078	0.284973	0.0950471	1.63156	6.45433	-2.33431	55.7233
0.079	0.286603	0.101529	1.62905	6.50998	-2.31385	56.5692
0.08	0.288231	0.108066	1.62657	6.56647	-2.27928	57.4627
0.081	0.289856	0.114661	1.62412	6.62387	-2.22846	58.4066
0.082	0.291479	0.121314	1.62172	6.68222	-2.15863	59.4033
0.083	0.2931	0.128025	1.6194	6.74158	-2.0664	60.4552
0.084	0.294718	0.134796	1.61718	6.802	-1.94763	61.5647
0.085	0.296334	0.141628	1.61509	6.86353	-1.7972	62.7336
0.086	0.297948	0.148523	1.61315	6.92623	-1.6088	63.9625
