0	-0.0194604	0.848923	0.64011	0.942686	3.10103	-49.3826
0.001	-0.0188182	0.849841	0.64439	0.893309	4.27244	-49.3749
0.002	-0.0181714	0.85071	0.649105	0.844872	4.71041	-48.4362
0.003	-0.0175201	0.851531	0.653484	0.796764	4.37522	-48.1052
0.004	-0.0168646	0.852304	0.657681	0.748528	4.1915	-48.2344
0.005	-0.0162048	0.853028	0.661883	0.700055	4.19649	-48.4713
0.006	-0.0155407	0.853704	0.666206	0.651335	4.31793	-48.7189
0.007	-0.0148723	0.854331	0.670727	0.602385	4.51485	-48.9506
0.008	-0.0141991	0.854909	0.675497	0.553231	4.76511	-49.1554
0.009	-0.0135211	0.855437	0.680556	0.503908	5.05352	-49.3251
0.01	-0.0128379	0.855916	0.685927	0.454458	5.3658	-49.4532
0.011	-0.0121491	0.856346	0.691618	0.404925	5.68631	-49.5363
0.012	-0.0114545	0.856726	0.697621	0.355354	5.99849	-49.5762
0.013	-0.0107537	0.857057	0.703911	0.305779	6.28726	-49.5807
0.014	-0.0100465	0.857338	0.710456	0.256222	6.54218	-49.5631
0.015	-0.00933268	0.857569	0.717218	0.20669	6.75956	-49.5393
0.016	-0.00861198	0.857751	0.724162	0.157173	6.9424	-49.5238
0.017	-0.00788427	0.857884	0.731261	0.107654	7.09854	-49.5272
0.018	-0.00714939	0.857966	0.7385	0.0581063	7.23789	-49.5555
0.019	-0.00640721	0.858	0.745871	0.00850495	7.37013	-49.61
0.02	-0.00565758	0.857983	0.753374	-0.0411751	7.50336	-49.6894
0.021	-0.00490039	0.857917	0.761018	-0.0909553	7.64357	-49.7903
0.022	-0.00413547	0.857801	0.768812	-0.140853	7.79485	-49.9086
0.023	-0.00336268	0.857636	0.776771	-0.190882	7.95963	-50.0403
0.024	-0.00258184	0.85742	0.784908	-0.241051	8.13919	-50.1817
0.025	-0.00179277	0.857153	0.79324	-0.291367	8.33394	-50.3294
0.026	-0.000995261	0.856837	0.801781	-0.341834	8.54372	-50.4805
0.027	-0.0001891	0.85647	0.810545	-0.392451	8.76799	-50.6326
0.028	0.000625944	0.856052	0.819547	-0.443219	9.00596	-50.7836
0.029	0.00145011	0.855583	0.828798	-0.494135	9.2567	-50.932
0.03	0.00228366	0.855064	0.838311	-0.545194	9.51918	-51.0762
0.031	0.00312686	0.854493	0.848095	-0.596391	9.79232	-51.2153
0.032	0.00397999	0.853871	0.858162	-0.647721	10.075	-51.3482
0.033	0.00484332	0.853197	0.868518	-0.699176	10.3662	-51.4743
0.034	0.00571716	0.852472	0.879172	-0.750749	10.6648	-51.593
0.035	0.00660181	0.851696	0.890129	-0.802433	10.9697	-51.7039
0.036	0.00749756	0.850867	0.901394	-0.854219	11.2798	-51.8066
0.037	0.00840474	0.849987	0.912973	-0.906099	11.5941	-51.9009
0.038	0.00932365	0.849055	0.924868	-0.958065	11.9115	-51.9868
0.039	0.0102546	0.848071	0.937081	-1.01011	12.2311	-52.0643
0.04	0.011198	0.847035	0.949612	-1.06222	12.5517	-52.1334
0.041	0.012154	0.845947	0.962464	-1.11439	12.8724	-52.1943
0.042	0.013123	0.844806	0.975633	-1.16662	13.1923	-52.2472
0.043	0.0141054	0.843613	0.989119	-1.21889	13.5105	-52.2926
0.044	0.0151014	0.842368	1.00292	-1.2712	13.826	-52.3308
